ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	TOKENS	NOTE	COGIDS	AUTOCOGS	ALIGNMENT	STRUCTURE
2168	Shergaon	ladder	ladder	lə-tʰøː	lə+tʰøː	l ə + tʰ øː		594 595	594 595	l ə - l ə - + tʰ øː - tʰ øː -	i n + i n
2169	Khispi	language	language	ŋak ~ ŋap	ŋak	ŋ a k		596	596	ŋ a k ŋ a k	i n c
2170	Duhumbi	language	language	ŋak ~ ŋap	ŋak	ŋ a k		596	596	ŋ a k ŋ a k	i n c
2171	Khoina	language	language	nɔ	nɔ	n ɔ		596	596	n ɔ - n ɔ -	i n
2172	Jerigaon	language	language	nu ~ nɔ	nu	n u		596	596	n u - n u -	i n
2173	Khoitam	language	language	nu	nu	n u		596	596	n u - n u -	i n
2174	Rahung	language	language	nuk	nuk	n u k		596	596	n u k n u k	i n c
2175	Rupa	language	language	ɲuk ~ ɲu	ɲuk	ɲ u k		596	596	ɲ u k ɲ u k	i n c
2176	Shergaon	language	language	ɲɔ	ɲɔ	ɲ ɔ		596	596	ɲ ɔ - ɲ ɔ -	i n
2177	Khispi	langur	langur	ɕa-ʑa ~ sa-ʑat	ɕa+ʑa	ɕ a + ʑ a		597 598	597 598	ɕ a ɕ a + ʑ a - ʑ a -	i n + i n
2178	Duhumbi	langur	langur	ɕa-ʑɛt ~ ɕa-ʑɛˀ	ɕa+ʑɛt	ɕ a + ʑ ɛ t		597 598	597 598	ɕ a ɕ a + ʑ ɛ t ʑ ɛ t	i n + i n c
2179	Khoina	langur	langur	zə-zu	zə+zu	z ə + z u		597 598	597 598	z ə z ə + z u - z u -	i n + i n
2180	Jerigaon	langur	langur	zə-zu	zə+zu	z ə + z u		597 598	597 598	z ə z ə + z u - z u -	i n + i n
2181	Khoitam	langur	langur	zə-zu ~ ʥə-zu	zə+zu	z ə + z u		597 598	597 598	z ə z ə + z u - z u -	i n + i n
2182	Rahung	langur	langur	zu	zu	z u		598	597	z u - z u -	i n
2183	Rupa	langur	langur	zə-zu	zə+zu	z ə + z u		597 598	597 598	z ə z ə + z u - z u -	i n + i n
2184	Shergaon	langur	langur	zu	zu	z u		598	597	z u - z u -	i n
2185	Khispi	lap	lap	de-ma	de+ma	d e + m a		599 600	599 600	d e - d e - + m a m a	i n + i n
2186	Duhumbi	lap	lap	dɛm	dɛm	d ɛ m		599	599	d ɛ m d ɛ m	i n c
2187	Khoina	lap	lap	dɛ̃ː	dɛ̃ː	d ɛ̃ː		599	599	d ɛ̃ː - d ɛ̃ː -	i n
2188	Jerigaon	lap	lap	dɛ̃ĩ	dɛ̃ĩ	d ɛ̃ ĩ		599	599	d ɛ̃ - d ɛ̃ -	i n N
2189	Khoitam	lap	lap	dĩː	dĩː	d ĩː		599	599	d ĩː - d ĩː -	i n
2190	Rahung	lap	lap	dĩː	dĩː	d ĩː		599	599	d ĩː - d ĩː -	i n
2191	Rupa	lap	lap	dɛ̃ː	dɛ̃ː	d ɛ̃ː		599	599	d ɛ̃ː - d ɛ̃ː -	i n
2192	Shergaon	lap	lap	dɛ̃ː	dɛ̃ː	d ɛ̃ː		599	599	d ɛ̃ː - d ɛ̃ː -	i n
2194	Duhumbi	late (vi)	late (vi)	jɔt	jɔt	j ɔ t		601	601	j ɔ t j ɔ t	i n c
2196	Jerigaon	late (vi)	late (vi)	jeˀ	jeˀ	j eˀ		601	601	j eˀ - j eˀ -	i n
2197	Khoitam	late (vi)	late (vi)	jeˀ	jeˀ	j eˀ		601	601	j eˀ - j eˀ -	i n
2198	Rahung	late (vi)	late (vi)	jeˀ	jeˀ	j eˀ		601	601	j eˀ - j eˀ -	i n
2199	Rupa	late (vi)	late (vi)	jeˀ	jeˀ	j eˀ		601	601	j eˀ - j eˀ -	i n
2201	Khispi	laugh	laugh	ʑej ~ ʑe	ʑej	ʑ e j		602	602	ʑ e j ʑ e j	i n c
2202	Duhumbi	laugh	laugh	ʑɛj	ʑɛj	ʑ ɛ j		602	602	ʑ ɛ j ʑ ɛ j	i n c
2203	Khoina	laugh	laugh	ʐaː	ʐaː	ʐ aː		602	602	ʐ aː - ʐ aː -	i n
2204	Jerigaon	laugh	laugh	zɛ ~ zaː	zɛ	z ɛ		602	602	z ɛ - z ɛ -	i n
2205	Khoitam	laugh	laugh	zɛː	zɛː	z ɛː		602	602	z ɛː - z ɛː -	i n
2206	Rahung	laugh	laugh	zɛː	zɛː	z ɛː		602	602	z ɛː - z ɛː -	i n
2207	Rupa	laugh	laugh	zaː	zaː	z aː		602	602	z aː - z aː -	i n
2208	Shergaon	laugh	laugh	zaː	zaː	z aː		602	602	z aː - z aː -	i n
2209	Khispi	leaf	leaf	u-lap	u+lap	u + l a p		604 603	604 603	u u + l a p l a p	n + i n c
2210	Duhumbi	leaf	leaf	u-lap	u+lap	u + l a p		604 603	604 603	u u + l a p l a p	n + i n c
2211	Khoina	leaf	leaf	a-la	a+la	a + l a		604 603	604 603	a a + l a - l a -	n + i n
2212	Jerigaon	leaf	leaf	a-lɛˀ	a+lɛˀ	a + l ɛˀ		604 603	604 603	a a + l ɛˀ - l ɛˀ -	n + i n
2213	Khoitam	leaf	leaf	a-rap	a+rap	a + r a p		604 603	604 603	a a + r a p r a p	n + i n c
2214	Rahung	leaf	leaf	a-rap	a+rap	a + r a p		604 603	604 603	a a + r a p r a p	n + i n c
2215	Rupa	leaf	leaf	a-lap	a+lap	a + l a p		604 603	604 603	a a + l a p l a p	n + i n c
2216	Shergaon	leaf	leaf	a-lap	a+lap	a + l a p		604 603	604 603	a a + l a p l a p	n + i n c
2217	Khispi	leaf litter	leaf litter	sum-ba	sum+ba	s u m + b a		606 605	606 605	s u m s u m + b a b a	i n c + i n
2218	Duhumbi	leaf litter	leaf litter	sum-baˀ	sum+baˀ	s u m + b aˀ		606 605	606 605	s u m s u m + b aˀ b aˀ	i n c + i n
2219	Khoina	leaf litter	leaf litter	sɔɹ-bɔ	sɔɹ+bɔ	s ɔ ɹ + b ɔ		606 605	606 605	s ɔ ɹ s ɔ ɹ + b ɔ b ɔ	i n c + i n
2220	Jerigaon	leaf litter	leaf litter	sɔɹ-bɔ	sɔɹ+bɔ	s ɔ ɹ + b ɔ		606 605	606 605	s ɔ ɹ s ɔ ɹ + b ɔ b ɔ	i n c + i n
2221	Khoitam	leaf litter	leaf litter	su-bɔ	su+bɔ	s u + b ɔ		606 605	606 605	s u - s u - + b ɔ b ɔ	i n + i n
2222	Rahung	leaf litter	leaf litter	sə-boː	sə+boː	s ə + b oː		606 605	606 605	s ə - s ə - + b oː b oː	i n + i n
2223	Rupa	leaf litter	leaf litter	sɔɹ-bɔ	sɔɹ+bɔ	s ɔ ɹ + b ɔ		606 605	606 605	s ɔ ɹ s ɔ ɹ + b ɔ b ɔ	i n c + i n
2224	Shergaon	leaf litter	leaf litter	sɛj-bu	sɛj+bu	s ɛ j + b u		606 605	606 605	s ɛ j s ɛ j + b u b u	i n c + i n
2225	Khispi	leech, land	leech, land	pat-pa	pat+pa	p a t + p a		212 194	608 607	p a t p a t + p a p a	i n c + i n
2226	Duhumbi	leech, land	leech, land	pat-pa	pat+pa	p a t + p a		212 194	608 607	p a t p a t + p a p a	i n c + i n
2227	Khoina	leech, land	leech, land	pʰa-wɛ	pʰa+wɛ	pʰ a + w ɛ		608 607	608 607	pʰ a pʰ a + w ɛ - w ɛ -	i n + i n
2228	Jerigaon	leech, land	leech, land	pʰy-wɛ	pʰy+wɛ	pʰ y + w ɛ		608 607	608 607	pʰ y pʰ y + w ɛ - w ɛ -	i n + i n
2229	Khoitam	leech, land	leech, land	pʰu-wap	pʰu+wap	pʰ u + w a p		608 607	608 607	pʰ u pʰ u + w a p w a p	i n + i n c
2230	Rahung	leech, land	leech, land	pʰə-pʰɛ	pʰə+pʰɛ	pʰ ə + pʰ ɛ		608 607	608 607	pʰ ə pʰ ə + pʰ ɛ - pʰ ɛ -	i n + i n
2231	Rupa	leech, land	leech, land	pʰu-wat	pʰu+wat	pʰ u + w a t		608 607	608 607	pʰ u pʰ u + w a t w a t	i n + i n c
2232	Shergaon	leech, land	leech, land	pat-pu	pat+pu	p a t + p u		212 194	608 607	p a t p a t + p u p u	i n c + i n
2233	Khispi	leech, water	leech, water	pʰu-tis	pʰu+tis	pʰ u + t i s		610 609	610 609	pʰ u pʰ u + t - i s t - i s	i n + i n c
2235	Khoina	leech, water	leech, water	di-ʦʰik	di+ʦʰik	d i + tsʰ i k		220 609	611 609	d i d i + tsʰ - i k tsʰ - i k	i n + i n c
2236	Jerigaon	leech, water	leech, water	pʰyː pʰ-ʨʰik	pʰyː_pʰ+ʨʰik	pʰ yː _ pʰ + tɕʰ i k		610 216 609	610 609 609	pʰ yː pʰ yː + pʰ pʰ + tɕʰ - i k tɕʰ - i k	i n + i + i n c
2237	Khoitam	leech, water	leech, water	pʰ-ʨʰik	pʰ+ʨʰik	pʰ + tɕʰ i k		216 609	610 609	pʰ pʰ + tɕʰ - i k tɕʰ - i k	i + i n c
2238	Rahung	leech, water	leech, water	pʰ-ʨʰik	pʰ+ʨʰik	pʰ + tɕʰ i k		216 609	610 609	pʰ pʰ + tɕʰ - i k tɕʰ - i k	i + i n c
2240	Shergaon	leech, water	leech, water	ʨʰin-ʨʰɹik	ʨʰin+ʨʰɹik	tɕʰ i n + tɕʰ ɹ i k		611 609	611 609	tɕʰ i n tɕʰ i n + tɕʰ ɹ i k tɕʰ ɹ i k	i n c + i m n c
2241	Khispi	left (side)	left (side)	ɲim-lak-pa ~ ɲim-dak-pa	ɲim+lak+pa	ɲ i m + l a k + p a		618 615 614	618 615 614	ɲ i m ɲ i m + l a k l a k + p a p a	i n c + i n c + i n
2242	Duhumbi	left (side)	left (side)	jɔm-lak-pa	jɔm+lak+pa	j ɔ m + l a k + p a		619 615 614	619 615 614	j ɔ m j ɔ m + l a k l a k + p a p a	i n c + i n c + i n
2243	Khoina	left (side)	left (side)	a-xɛ	a+xɛ	a + x ɛ		613 612	613 612	a a + x ɛ x ɛ	n + i n
2244	Jerigaon	left (side)	left (side)	ə-he-tɛn ~ a-he-tɛn	ə+he+tɛn	ə + h e + t ɛ n		613 612 616	613 612 616	ə ə + h e h e + t ɛ n t ɛ n	n + i n + i n c
2245	Khoitam	left (side)	left (side)	ə-he	ə+he	ə + h e		613 612	613 612	ə ə + h e h e	n + i n
2246	Rahung	left (side)	left (side)	he-tɔ ~ he-tɛn	he+tɔ	h e + t ɔ		612 616	612 616	h e h e + t ɔ - t ɔ -	i n + i n
2247	Rupa	left (side)	left (side)	bə-kʰe	bə+kʰe	b ə + kʰ e		617 612	617 612	b ə b ə + kʰ e kʰ e	i n + i n
2248	Shergaon	left (side)	left (side)	bə-kʰe	bə+kʰe	b ə + kʰ e		617 612	617 612	b ə b ə + kʰ e kʰ e	i n + i n
2249	Khispi	leg	leg	lej	lej	l e j		620	620	l e j l e j	i n c
2250	Duhumbi	leg	leg	lɛj	lɛj	l ɛ j		620	620	l ɛ j l ɛ j	i n c
2251	Khoina	leg	leg	laː	laː	l aː		620	620	l aː - l aː -	i n
2252	Jerigaon	leg	leg	lɛˀ	lɛˀ	l ɛˀ		620	620	l ɛˀ - l ɛˀ -	i n
2253	Khoitam	leg	leg	lɛˀ	lɛˀ	l ɛˀ		620	620	l ɛˀ - l ɛˀ -	i n
2254	Rahung	leg	leg	lɛˀ	lɛˀ	l ɛˀ		620	620	l ɛˀ - l ɛˀ -	i n
2255	Rupa	leg	leg	laˀ	laˀ	l aˀ		620	620	l aˀ - l aˀ -	i n
2256	Shergaon	leg	leg	la	la	l a		620	620	l a - l a -	i n
2257	Khispi	lick	lick	lak	lak	l a k		621	621	l a k l a k	i n c
2258	Duhumbi	lick	lick	lak	lak	l a k		621	621	l a k l a k	i n c
2259	Khoina	lick	lick	lɐk	lɐk	l ɐ k		621	621	l ɐ k l ɐ k	i n c
2260	Jerigaon	lick	lick	lɐk	lɐk	l ɐ k		621	621	l ɐ k l ɐ k	i n c
2261	Khoitam	lick	lick	lak	lak	l a k		621	621	l a k l a k	i n c
2262	Rahung	lick	lick	lak	lak	l a k		621	621	l a k l a k	i n c
2267	Khoina	lie (n)	lie (n)	tɛˀ	tɛˀ	t ɛˀ		622	622	t ɛˀ t ɛˀ	i n
2268	Jerigaon	lie (n)	lie (n)	s-teˀ	s+teˀ	s + t eˀ		623 622	623 622	s s + t eˀ t eˀ	i + i n
2269	Khoitam	lie (n)	lie (n)	s-teˀ	s+teˀ	s + t eˀ		623 622	623 622	s s + t eˀ t eˀ	i + i n
2270	Rahung	lie (n)	lie (n)	s-teˀ	s+teˀ	s + t eˀ		623 622	623 622	s s + t eˀ t eˀ	i + i n
2271	Rupa	lie (n)	lie (n)	s-teˀ	s+teˀ	s + t eˀ		623 622	623 622	s s + t eˀ t eˀ	i + i n
2272	Shergaon	lie (n)	lie (n)	s-teˀ	s+teˀ	s + t eˀ		623 622	623 622	s s + t eˀ t eˀ	i + i n
2273	Khispi	lift completely, carry	lift completely, carry	kʰaŋ	kʰaŋ	kʰ a ŋ		624	624	kʰ a ŋ kʰ a ŋ	i n c
2274	Duhumbi	lift completely, carry	lift completely, carry	kʰaŋ	kʰaŋ	kʰ a ŋ		624	624	kʰ a ŋ kʰ a ŋ	i n c
2277	Khoitam	lift completely, carry	lift completely, carry	kʰaŋ	kʰaŋ	kʰ a ŋ		624	624	kʰ a ŋ kʰ a ŋ	i n c
2279	Rupa	lift completely, carry	lift completely, carry	kʰaŋ	kʰaŋ	kʰ a ŋ		624	624	kʰ a ŋ kʰ a ŋ	i n c
2280	Shergaon	lift completely, carry	lift completely, carry	kʰaŋ	kʰaŋ	kʰ a ŋ		624	624	kʰ a ŋ kʰ a ŋ	i n c
2281	Khispi	light	light	jaŋ-ɕɔk ~ jaŋ-kan-ma	jaŋ+ɕɔk	j a ŋ + ɕ ɔ k		628 625	628 625	j a ŋ j a ŋ + ɕ ɔ k ɕ ɔ k	i n c + i n c
2282	Duhumbi	light	light	jaŋ-pu	jaŋ+pu	j a ŋ + p u		628 629	628 629	j a ŋ j a ŋ + p u p u	i n c + i n
2283	Khoina	light	light	a-ruŋ-du	a+ruŋ+du	a + r u ŋ + d u		627 625 626	627 625 626	a a + r u ŋ r u ŋ + d u d u	n + i n c + i n
2284	Jerigaon	light	light	a-ruŋ-du	a+ruŋ+du	a + r u ŋ + d u		627 625 626	627 625 626	a a + r u ŋ r u ŋ + d u d u	n + i n c + i n
2285	Khoitam	light	light	a-ruŋ-du	a+ruŋ+du	a + r u ŋ + d u		627 625 626	627 625 626	a a + r u ŋ r u ŋ + d u d u	n + i n c + i n
2286	Rahung	light	light	a-ruŋ-du	a+ruŋ+du	a + r u ŋ + d u		627 625 626	627 625 626	a a + r u ŋ r u ŋ + d u d u	n + i n c + i n
2287	Rupa	light	light	a-ruŋ-du	a+ruŋ+du	a + r u ŋ + d u		627 625 626	627 625 626	a a + r u ŋ r u ŋ + d u d u	n + i n c + i n
2288	Shergaon	light	light	a-ruŋ-du	a+ruŋ+du	a + r u ŋ + d u		627 625 626	627 625 626	a a + r u ŋ r u ŋ + d u d u	n + i n c + i n
2289	Khispi	lightning	lightning	nam-liŋ ~ nam-ki-liŋ waŋ	nam+liŋ	n a m + l i ŋ		630 226	630 631	n a m n a m + l i ŋ l i ŋ	i n c + i n c
2291	Khoina	lightning	lightning	nə-ʦʰaː	nə+ʦʰaː	n ə + tsʰ aː		630 631	630 631	n ə - n ə - + tsʰ aː tsʰ aː	i n + i n
2292	Jerigaon	lightning	lightning	nam-bla kʰɛː	nam+bla_kʰɛː	n a m + b l a _ kʰ ɛː		630 227 230	630 631 632	n a m n a m + b l a b l a + kʰ ɛː kʰ ɛː	i n c + i m n + i n
2293	Khoitam	lightning	lightning	nam tap	nam_tap	n a m _ t a p		630 633	630 631	n a m n a m + t a p t a p	i n c + i n c
2294	Rahung	lightning	lightning	nam-ʨʰə-rɛː rɛt ~ ʨʰe	nam+ʨʰə+rɛː_rɛt	n a m + tɕʰ ə + r ɛː _ r ɛ t		630 631 230 231	630 631 632 633	n a m n a m + tɕʰ ə tɕʰ ə + r ɛː r ɛː + r ɛ t r ɛ t	i n c + i n + i n + i n c
2295	Rupa	lightning	lightning	nə-myː ba tap	nə+myː_ba_tap	n ə + m yː _ b a _ t a p		630 634 632 633	630 634 632 633	n ə - n ə - + m yː m yː + b a b a + t a p t a p	i n + i n + i n + i n c
2296	Shergaon	lightning	lightning	ni-mi ba tap	ni+mi_ba_tap	n i + m i _ b a _ t a p		630 634 632 633	630 634 632 633	n i - n i - + m i m i + b a b a + t a p t a p	i n + i n + i n + i n c
2298	Duhumbi	like, love	like, love	hɔn	hɔn	h ɔ n		635	635	h ɔ n h ɔ n	i n c
2299	Khoina	like, love	like, love	xøː	xøː	x øː		635	636	x øː - x øː -	i n
2301	Khoitam	like, love	like, love	hĩː	hĩː	h ĩː		635	635	h ĩː - h ĩː -	i n
2302	Rahung	like, love	like, love	hyː	hyː	h yː		635	635	h yː - h yː -	i n
2303	Rupa	like, love	like, love	høn	høn	h ø n		635	635	h ø n h ø n	i n c
2305	Khispi	liquor	liquor	pʰak	pʰak	pʰ a k		637	637	pʰ a k pʰ a k	i n c
2306	Duhumbi	liquor	liquor	pʰak	pʰak	pʰ a k		637	637	pʰ a k pʰ a k	i n c
2307	Khoina	liquor	liquor	pʰɐk	pʰɐk	pʰ ɐ k		637	637	pʰ ɐ k pʰ ɐ k	i n c
2308	Jerigaon	liquor	liquor	pʰɐk	pʰɐk	pʰ ɐ k		637	637	pʰ ɐ k pʰ ɐ k	i n c
2309	Khoitam	liquor	liquor	pʰak	pʰak	pʰ a k		637	637	pʰ a k pʰ a k	i n c
2310	Rahung	liquor	liquor	pʰak	pʰak	pʰ a k		637	637	pʰ a k pʰ a k	i n c
2311	Rupa	liquor	liquor	pʰak	pʰak	pʰ a k		637	637	pʰ a k pʰ a k	i n c
2312	Shergaon	liquor	liquor	pʰak	pʰak	pʰ a k		637	637	pʰ a k pʰ a k	i n c
2313	Khispi	listen, heed	listen, heed	na ~ ha	na	n a		638	638	n a - n a -	i n
2314	Duhumbi	listen, heed	listen, heed	na ~ ha	na	n a		638	638	n a - n a -	i n
2315	Khoina	listen, heed	listen, heed	nu	nu	n u		638	638	n u - n u -	i n
2316	Jerigaon	listen, heed	listen, heed	nu	nu	n u		638	638	n u - n u -	i n
2317	Khoitam	listen, heed	listen, heed	nuŋ	nuŋ	n u ŋ		638	638	n u ŋ n u ŋ	i n c
2318	Rahung	listen, heed	listen, heed	nuŋ	nuŋ	n u ŋ		638	638	n u ŋ n u ŋ	i n c
2319	Rupa	listen, heed	listen, heed	nu ~ nuŋ	nu	n u		638	638	n u - n u -	i n
2321	Khispi	live, stay	live, stay	ʥu	ʥu	dʑ u		639	639	dʑ u - dʑ u -	i n
2322	Duhumbi	live, stay	live, stay	ʥu	ʥu	dʑ u		639	639	dʑ u - dʑ u -	i n
2323	Khoina	live, stay	live, stay	ʣɔː	ʣɔː	dz ɔː		639	639	dz ɔː - dz ɔː -	i n
2324	Jerigaon	live, stay	live, stay	ʥɔː	ʥɔː	dʑ ɔː		639	639	dʑ ɔː - dʑ ɔː -	i n
2325	Khoitam	live, stay	live, stay	ʥɔː	ʥɔː	dʑ ɔː		639	639	dʑ ɔː - dʑ ɔː -	i n
2326	Rahung	live, stay	live, stay	ʥoː	ʥoː	dʑ oː		639	639	dʑ oː - dʑ oː -	i n
2327	Rupa	live, stay	live, stay	ʥaw	ʥaw	dʑ a w		639	639	dʑ a w dʑ a w	i n c
2328	Shergaon	live, stay	live, stay	ʥaw	ʥaw	dʑ a w		639	639	dʑ a w dʑ a w	i n c
2329	Khispi	liver	liver	ɕa-pɕin	ɕa+pɕin	ɕ a + p ɕ i n		642 640	642 640	ɕ a ɕ a + p ɕ i n p ɕ i n	i n + i m n c
2331	Khoina	liver	liver	də-ʦʰɛ̃ː	də+ʦʰɛ̃ː	d ə + tsʰ ɛ̃ː		643 640	643 640	d ə d ə + tsʰ - ɛ̃ː - tsʰ - ɛ̃ː -	i n + i n
2332	Jerigaon	liver	liver	sɛ̃ĩ	sɛ̃ĩ	s ɛ̃ ĩ		640	642	s - ɛ̃ - s - ɛ̃ -	i n N
2333	Khoitam	liver	liver	s-sĩː ~ sə-sĩː ~ ʦʰ-sĩː ~ ʦʰə-sĩː	s+sĩː	s + s ĩː		642 640	642 640	s - s - + s - ĩː - s - ĩː -	i + i n
2334	Rahung	liver	liver	a-ʨʰĩː	a+ʨʰĩː	a + tɕʰ ĩː		641 640	641 640	a a + tɕʰ - ĩː - tɕʰ - ĩː -	n + i n
2335	Rupa	liver	liver	a-ʦʰɛ̃ː ~ a-ʨʰĩː	a+ʦʰɛ̃ː	a + tsʰ ɛ̃ː		641 640	641 640	a a + tsʰ - ɛ̃ː - tsʰ - ɛ̃ː -	n + i n
2336	Shergaon	liver	liver	a-ʦʰɛ̃ː	a+ʦʰɛ̃ː	a + tsʰ ɛ̃ː		641 640	641 640	a a + tsʰ - ɛ̃ː - tsʰ - ɛ̃ː -	n + i n
2337	Khispi	load (n)	load (n)	jɔŋ	jɔŋ	j ɔ ŋ		644	644	j ɔ ŋ j ɔ ŋ	i n c
2338	Duhumbi	load (n)	load (n)	jɔŋ	jɔŋ	j ɔ ŋ		644	644	j ɔ ŋ j ɔ ŋ	i n c
2339	Khoina	load (n)	load (n)	juŋ	juŋ	j u ŋ		644	644	j u ŋ j u ŋ	i n c
2341	Khoitam	load (n)	load (n)	juŋ	juŋ	j u ŋ		644	644	j u ŋ j u ŋ	i n c
2342	Rahung	load (n)	load (n)	juŋ	juŋ	j u ŋ		644	644	j u ŋ j u ŋ	i n c
2343	Rupa	load (n)	load (n)	juŋ	juŋ	j u ŋ		644	644	j u ŋ j u ŋ	i n c
2345	Khispi	locative	locative	-kʰɔ	+kʰɔ	kʰ ɔ		645	645	kʰ ɔ kʰ ɔ	i n
2346	Duhumbi	locative	locative	-kʰɔ	+kʰɔ	kʰ ɔ		645	645	kʰ ɔ kʰ ɔ	i n
2347	Khoina	locative	locative	-kʰɔ	+kʰɔ	kʰ ɔ		645	645	kʰ ɔ kʰ ɔ	i n
2351	Rupa	locative	locative	-gɔ	+gɔ	g ɔ		645	645	g ɔ g ɔ	i n
2352	Shergaon	locative	locative	-kʰɔ	+kʰɔ	kʰ ɔ		645	645	kʰ ɔ kʰ ɔ	i n
2353	Khispi	long	long	u-liŋ	u+liŋ	u + l i ŋ		647 646	647 646	u u + l i ŋ l i ŋ	n + i n c
2354	Duhumbi	long	long	u-riŋ	u+riŋ	u + r i ŋ		647 646	647 646	u u + r i ŋ r i ŋ	n + i n c
2355	Khoina	long	long	a-rajŋ	a+rajŋ	a + r a j ŋ		647 646	647 646	a a + r a ŋ r a ŋ	n + i n N c
2356	Jerigaon	long	long	a-rɛŋ	a+rɛŋ	a + r ɛ ŋ		647 646	647 646	a a + r ɛ ŋ r ɛ ŋ	n + i n c
2357	Khoitam	long	long	a-rɛŋ	a+rɛŋ	a + r ɛ ŋ		647 646	647 646	a a + r ɛ ŋ r ɛ ŋ	n + i n c
2358	Rahung	long	long	a-rɛŋ	a+rɛŋ	a + r ɛ ŋ		647 646	647 646	a a + r ɛ ŋ r ɛ ŋ	n + i n c
2359	Rupa	long	long	a-rɛŋ	a+rɛŋ	a + r ɛ ŋ		647 646	647 646	a a + r ɛ ŋ r ɛ ŋ	n + i n c
2360	Shergaon	long	long	a-rɛŋ	a+rɛŋ	a + r ɛ ŋ		647 646	647 646	a a + r ɛ ŋ r ɛ ŋ	n + i n c
2363	Khoina	look	look	lɛn	lɛn	l ɛ n		648	648	l ɛ n l ɛ n	i n c
2364	Jerigaon	look	look	lɛn	lɛn	l ɛ n		648	648	l ɛ n l ɛ n	i n c
2365	Khoitam	look	look	lan	lan	l a n		648	648	l a n l a n	i n c
2366	Rahung	look	look	lɛn	lɛn	l ɛ n		648	648	l ɛ n l ɛ n	i n c
2367	Rupa	look	look	lan	lan	l a n		648	648	l a n l a n	i n c
2369	Khispi	louse	louse	hɛk	hɛk	h ɛ k		649	649	h - ɛ k h - ɛ k	i n c
2370	Duhumbi	louse	louse	hjɛk	hjɛk	h j ɛ k		649	649	h j ɛ k h j ɛ k	i m n c
2371	Khoina	louse	louse	xajk	xajk	x a j k		649	650	x - a k x - a k	i n N c
2372	Jerigaon	louse	louse	hɛk ~ hɛʔ-mu	hɛk	h ɛ k		649	649	h - ɛ k h - ɛ k	i n c
2373	Khoitam	louse	louse	hɛk	hɛk	h ɛ k		649	649	h - ɛ k h - ɛ k	i n c
2374	Rahung	louse	louse	hɛk	hɛk	h ɛ k		649	649	h - ɛ k h - ɛ k	i n c
2375	Rupa	louse	louse	hɛk	hɛk	h ɛ k		649	649	h - ɛ k h - ɛ k	i n c
2376	Shergaon	louse	louse	hɛk	hɛk	h ɛ k		649	649	h - ɛ k h - ɛ k	i n c
2379	Khoina	lungs	lungs	sə-rĩː sə-ruk	sə+rĩː_sə+ruk	s ə + r ĩː _ s ə + r u k		652 651 654 653	652 651 654 653	s ə s ə + r ĩː r ĩː + s ə s ə + r u k r u k	i n + i n + i n + i n c
2380	Jerigaon	lungs	lungs	sə-rɛ̃ĩ sə-ruk	sə+rɛ̃ĩ_sə+ruk	s ə + r ɛ̃ ĩ _ s ə + r u k		652 651 654 653	652 651 654 653	s ə s ə + r ɛ̃ r ɛ̃ + s ə s ə + r u k r u k	i n + i n N + i n + i n c
2381	Khoitam	lungs	lungs	sə-rĩː sə-ruk	sə+rĩː_sə+ruk	s ə + r ĩː _ s ə + r u k		652 651 654 653	652 651 654 653	s ə s ə + r ĩː r ĩː + s ə s ə + r u k r u k	i n + i n + i n + i n c
2382	Rahung	lungs	lungs	su sə-ruk	su_sə+ruk	s u _ s ə + r u k		652 654 653	652 654 651	s u s u + s ə s ə + r u k r u k	i n + i n + i n c
2383	Rupa	lungs	lungs	sə-lyŋ sə-ruk	sə+lyŋ_sə+ruk	s ə + l y ŋ _ s ə + r u k		652 235 654 653	652 651 655 653	s ə s ə + l y ŋ l y ŋ + s ə s ə + r u k r u k	i n + i n c + i n + i n c
2384	Shergaon	lungs	lungs	sə-luŋ sə-ruk	sə+luŋ_sə+ruk	s ə + l u ŋ _ s ə + r u k		652 235 654 653	652 651 655 653	s ə s ə + l u ŋ l u ŋ + s ə s ə + r u k r u k	i n + i n c + i n + i n c
2386	Duhumbi	macaque	macaque	ɕa-dɔŋ	ɕa+dɔŋ	ɕ a + d ɔ ŋ		656 657	656 657	ɕ a ɕ a + d ɔ ŋ d ɔ ŋ	i n + i n c
2387	Khoina	macaque	macaque	ʐy-duŋ	ʐy+duŋ	ʐ y + d u ŋ		656 657	656 657	ʐ y ʐ y + d u ŋ d u ŋ	i n + i n c
2388	Jerigaon	macaque	macaque	z(ə)-duŋ	z+duŋ	z + d u ŋ		656 657	656 657	z - z - + d u ŋ d u ŋ	i + i n c
2389	Khoitam	macaque	macaque	z(ə)-duŋ	z+duŋ	z + d u ŋ		656 657	656 657	z - z - + d u ŋ d u ŋ	i + i n c
2390	Rahung	macaque	macaque	z(ə)-duŋ	z+duŋ	z + d u ŋ		656 657	656 657	z - z - + d u ŋ d u ŋ	i + i n c
2391	Rupa	macaque	macaque	z(ə)-duŋ	z+duŋ	z + d u ŋ		656 657	656 657	z - z - + d u ŋ d u ŋ	i + i n c
2392	Shergaon	macaque	macaque	z(ə)-duŋ	z+duŋ	z + d u ŋ		656 657	656 657	z - z - + d u ŋ d u ŋ	i + i n c
2393	Khispi	machete	machete	hɔ-da	hɔ+da	h ɔ + d a		658 659	658 659	h ɔ - h ɔ - + d a d a	i n + i n
